13.03明石	OH_OO渋谷源氏	360	380	B	明石	アカシ	アカシ	名詞-固有名詞-地名-一般			アカシ	固
13.03明石	OH_OO渋谷源氏	19550	19570	I	もて	以て	モテ	接頭辞			モテ	和
13.03明石	OH_OO渋谷源氏	19570	19590	I	なさ	成す	ナス	動詞-一般	文語四段-サ行	未然形-一般	ナサ	和
13.03明石	OH_OO渋谷源氏	19590	19600	I	ぬ	ず	ズ	助動詞	文語助動詞-ズ	連体形-一般	ヌ	和
13.03明石	OH_OO渋谷源氏	19600	19610	I	を	を	ヲ	助詞-格助詞			オ	和
13.03明石	OH_OO渋谷源氏	19610	19620	I	、	、		補助記号-読点				記号
13.03明石	OH_OO渋谷源氏	19620	19630	I	胸	胸	ムネ	名詞-普通名詞-一般			ムネ	和
13.03明石	OH_OO渋谷源氏	19630	19660	I	いたく	痛い	イタイ	形容詞-一般	文語形容詞-ク	連用形-一般	イタク	和
13.03明石	OH_OO渋谷源氏	19660	19680	I	思へ	思う	オモウ	動詞-一般	文語四段-ハ行	命令形	オモエ	和
13.03明石	OH_OO渋谷源氏	19680	19690	I	り	り	リ	助動詞	文語助動詞-リ	終止形-一般	リ	和
13.03明石	OH_OO渋谷源氏	19690	19700	I	。	。		補助記号-句点				記号
13.03明石	OH_OO渋谷源氏	19700	19730	B	かくて	斯くて	カクテ	副詞			カクテ	和
13.03明石	OH_OO渋谷源氏	19730	19740	I	後	後	ノチ	名詞-普通名詞-副詞可能			ノチ	和
13.03明石	OH_OO渋谷源氏	19740	19750	I	は	は	ハ	助詞-係助詞			ワ	和
13.03明石	OH_OO渋谷源氏	19750	19760	I	、	、		補助記号-読点				記号
13.03明石	OH_OO渋谷源氏	19760	19780	I	忍び	忍びる	シノビル	動詞-一般	文語上二段-バ行	連用形-一般	シノビ	和
13.03明石	OH_OO渋谷源氏	19780	19800	I	つつ	つつ	ツツ	助詞-接続助詞			ツツ	和
13.03明石	OH_OO渋谷源氏	19800	19820	I	時々	時々	トキドキ	名詞-普通名詞-副詞可能			トキドキ	和
13.03明石	OH_OO渋谷源氏	19820	19850	I	おはす	おわす	オワス	動詞-非自立可能	文語サ行変格	終止形-一般	オワス	和
13.03明石	OH_OO渋谷源氏	19850	19860	I	。	。		補助記号-句点				記号
13.03明石	OH_OO渋谷源氏	19860	19870	B	「	「		補助記号-括弧開				記号
13.03明石	OH_OO渋谷源氏	19870	19890	I	ほど	程	ホド	名詞-普通名詞-副詞可能			ホド	和
13.03明石	OH_OO渋谷源氏	19890	19900	I	も	も	モ	助詞-係助詞			モ	和
13.03明石	OH_OO渋谷源氏	19900	19930	I	すこし	少し	スコシ	副詞			スコシ	和
13.03明石	OH_OO渋谷源氏	19930	19950	I	離れ	離れる	ハナレル	動詞-一般	文語下二段-ラ行	連用形-一般	ハナレ	和
13.03明石	OH_OO渋谷源氏	19950	19970	I	たる	たり	タリ	助動詞	文語助動詞-タリ-完了	連体形-一般	タル	和
13.03明石	OH_OO渋谷源氏	19970	19980	I	に	に	ニ	助詞-接続助詞			ニ	和
13.03明石	OH_OO渋谷源氏	19980	19990	I	、	、		補助記号-読点				記号
13.03明石	OH_OO渋谷源氏	19990	20040	I	おのづから	自ずから	オノズカラ	副詞			オノズカラ	和
13.03明石	OH_OO渋谷源氏	20040	20080	I	もの言ひ	物言い	モノイイ	名詞-普通名詞-一般			モノイー	和
13.03明石	OH_OO渋谷源氏	20080	20120	I	さがなき	さがない	サガナイ	形容詞-一般	文語形容詞-ク	連体形-一般	サガナキ	和
13.03明石	OH_OO渋谷源氏	20120	20140	I	海人	海女	アマ	名詞-普通名詞-一般			アマ	和
13.03明石	OH_OO渋谷源氏	20140	20150	I	の	の	ノ	助詞-格助詞			ノ	和
13.03明石	OH_OO渋谷源氏	20150	20160	I	子	子	コ	名詞-普通名詞-一般			コ	和
13.03明石	OH_OO渋谷源氏	20160	20170	I	も	も	モ	助詞-係助詞			モ	和
13.03明石	OH_OO渋谷源氏	20170	20180	I	や	や	ヤ	助詞-係助詞			ヤ	和
13.03明石	OH_OO渋谷源氏	20180	20200	I	立ち	立つ	タツ	動詞-一般	文語四段-タ行	連用形-一般	タチ	和
13.03明石	OH_OO渋谷源氏	20200	20230	I	まじら	交じる	マジル	動詞-一般	文語四段-ラ行	未然形-一般	マジラ	和
13.03明石	OH_OO渋谷源氏	20230	20240	I	む	む	ム	助動詞	文語助動詞-ム	終止形-一般	ム	和
13.03明石	OH_OO渋谷源氏	20240	20250	I	」	」		補助記号-括弧閉				記号
13.03明石	OH_OO渋谷源氏	20250	20260	I	と	と	ト	助詞-格助詞			ト	和
13.03明石	OH_OO渋谷源氏	20260	20280	I	思し	思す	オボス	動詞-一般	文語四段-サ行	連用形-一般	オボシ	和
13.03明石	OH_OO渋谷源氏	20280	20300	I	憚る	憚る	ハバカル	動詞-一般	文語四段-ラ行	連体形-一般	ハバカル	和
13.03明石	OH_OO渋谷源氏	20300	20320	I	ほど	程	ホド	名詞-普通名詞-副詞可能			ホド	和
13.03明石	OH_OO渋谷源氏	20320	20330	I	を	を	ヲ	助詞-格助詞			オ	和
13.03明石	OH_OO渋谷源氏	20330	20340	I	、	、		補助記号-読点				記号
13.03明石	OH_OO渋谷源氏	20340	20350	I	「	「		補助記号-括弧開				記号
13.03明石	OH_OO渋谷源氏	20350	20370	I	され	然る	サル	動詞-一般	文語ラ行変格	已然形-一般	サレ	和
13.03明石	OH_OO渋谷源氏	20370	20380	I	ば	ば	バ	助詞-接続助詞			バ	和
13.03明石	OH_OO渋谷源氏	20380	20390	I	よ	よ	ヨ	助詞-終助詞			ヨ	和
13.03明石	OH_OO渋谷源氏	20390	20400	I	」	」		補助記号-括弧閉				記号
13.03明石	OH_OO渋谷源氏	20400	20410	I	と	と	ト	助詞-格助詞			ト	和
13.03明石	OH_OO渋谷源氏	20410	20430	I	思ひ	思う	オモウ	動詞-一般	文語四段-ハ行	連用形-一般	オモイ	和
13.03明石	OH_OO渋谷源氏	20430	20450	I	嘆き	嘆く	ナゲク	動詞-一般	文語四段-カ行	連用形-一般	ナゲキ	和
13.03明石	OH_OO渋谷源氏	20450	20470	I	たる	たり	タリ	助動詞	文語助動詞-タリ-完了	連体形-一般	タル	和
13.03明石	OH_OO渋谷源氏	20470	20480	I	を	を	ヲ	助詞-格助詞			オ	和
13.03明石	OH_OO渋谷源氏	20480	20490	I	、	、		補助記号-読点				記号
13.03明石	OH_OO渋谷源氏	20490	20500	I	「	「		補助記号-括弧開				記号
13.03明石	OH_OO渋谷源氏	20500	20520	I	げに	実に	ゲニ	副詞			ゲニ	和
13.03明石	OH_OO渋谷源氏	20520	20530	I	，	，		補助記号-読点				記号
13.03明石	OH_OO渋谷源氏	20530	20550	I	いか	如何	イカ	名詞-普通名詞-一般			イカ	和
13.03明石	OH_OO渋谷源氏	20550	20570	I	なら	なり	ナリ	助動詞	文語助動詞-ナリ-断定	未然形-一般	ナラ	和
13.03明石	OH_OO渋谷源氏	20570	20580	I	む	む	ム	助動詞	文語助動詞-ム	連体形-一般	ム	和
13.03明石	OH_OO渋谷源氏	20580	20590	I	」	」		補助記号-括弧閉				記号
13.03明石	OH_OO渋谷源氏	20590	20600	I	と	と	ト	助詞-格助詞			ト	和
13.03明石	OH_OO渋谷源氏	20600	20610	I	、	、		補助記号-読点				記号
13.03明石	OH_OO渋谷源氏	20610	20630	I	入道	入道	ニュウドウ	名詞-普通名詞-サ変可能			ニュードー	漢
13.03明石	OH_OO渋谷源氏	20630	20640	I	も	も	モ	助詞-係助詞			モ	和
13.03明石	OH_OO渋谷源氏	20640	20660	I	極楽	極楽	ゴクラク	名詞-普通名詞-一般			ゴクラク	漢
13.03明石	OH_OO渋谷源氏	20660	20670	I	の	の	ノ	助詞-格助詞			ノ	和
13.03明石	OH_OO渋谷源氏	20670	20690	I	願ひ	願い	ネガイ	名詞-普通名詞-一般			ネガイ	和
13.03明石	OH_OO渋谷源氏	20690	20710	I	をば	をば	ヲバ	助詞-格助詞			オバ	和
13.03明石	OH_OO渋谷源氏	20710	20730	I	忘れ	忘れる	ワスレル	動詞-非自立可能	文語下二段-ラ行	連用形-一般	ワスレ	和
13.03明石	OH_OO渋谷源氏	20730	20740	I	て	て	テ	助詞-接続助詞			テ	和
13.03明石	OH_OO渋谷源氏	20740	20750	I	、	、		補助記号-読点				記号
13.03明石	OH_OO渋谷源氏	20750	20770	I	ただ	唯	タダ	副詞			タダ	和
13.03明石	OH_OO渋谷源氏	20770	20780	I	こ	是	コ	代名詞			コ	和
13.03明石	OH_OO渋谷源氏	20780	20790	I	の	の	ノ	助詞-格助詞			ノ	和
13.03明石	OH_OO渋谷源氏	20790	20800	I	御	御	ミ	接頭辞			ミ	和
13.03明石	OH_OO渋谷源氏	20800	20830	I	けしき	気色	ケシキ	名詞-普通名詞-一般			ケシキ	漢
13.03明石	OH_OO渋谷源氏	20830	20840	I	を	を	ヲ	助詞-格助詞			オ	和
13.03明石	OH_OO渋谷源氏	20840	20860	I	待つ	待つ	マツ	動詞-一般	文語四段-タ行	連体形-一般	マツ	和
13.03明石	OH_OO渋谷源氏	20860	20880	I	こと	事	コト	名詞-普通名詞-一般			コト	和
13.03明石	OH_OO渋谷源氏	20880	20890	I	に	に	ニ	助詞-格助詞			ニ	和
13.03明石	OH_OO渋谷源氏	20890	20900	I	は	は	ハ	助詞-係助詞			ワ	和
13.03明石	OH_OO渋谷源氏	20900	20910	I	す	為る	スル	動詞-非自立可能	文語サ行変格	終止形-一般	ス	和
13.03明石	OH_OO渋谷源氏	20910	20920	I	。	。		補助記号-句点				記号
13.03明石	OH_OO渋谷源氏	20920	20950	B	今さら	今更	イマサラ	形状詞-一般			イマサラ	和
13.03明石	OH_OO渋谷源氏	20950	20960	I	に	なり	ナリ	助動詞	文語助動詞-ナリ-断定	連用形-ニ	ニ	和
13.03明石	OH_OO渋谷源氏	20960	20970	I	心	心	ココロ	名詞-普通名詞-サ変可能			ココロ	和
13.03明石	OH_OO渋谷源氏	20970	20980	I	を	を	ヲ	助詞-格助詞			オ	和
13.03明石	OH_OO渋谷源氏	20980	21000	I	乱る	乱る	ミダル	動詞-一般	文語四段-ラ行	連体形-一般	ミダル	和
13.03明石	OH_OO渋谷源氏	21000	21010	I	も	も	モ	助詞-係助詞			モ	和
13.03明石	OH_OO渋谷源氏	21010	21020	I	、	、		補助記号-読点				記号
13.03明石	OH_OO渋谷源氏	21020	21040	I	いと	いと	イト	副詞			イト	和
13.03明石	OH_OO渋谷源氏	21040	21080	I	いとほし	いとおしい	イトオシイ	形容詞-一般	文語形容詞-シク	語幹-一般	イトーシ	和
13.03明石	OH_OO渋谷源氏	21080	21090	I	げ	気	ゲ	接尾辞-形状詞的			ゲ	和
13.03明石	OH_OO渋谷源氏	21090	21110	I	なり	なり	ナリ	助動詞	文語助動詞-ナリ-断定	終止形-一般	ナリ	和
13.03明石	OH_OO渋谷源氏	21110	21120	I	。	。		補助記号-句点				記号
13.03明石	OH_OO渋谷源氏	21120	21140	B	二条	ニジョウ	ニジョウ	名詞-固有名詞-地名-一般			ニジョー	固
13.03明石	OH_OO渋谷源氏	21140	21150	I	の	の	ノ	助詞-格助詞			ノ	和
13.03明石	OH_OO渋谷源氏	21150	21160	I	君	君	キミ	名詞-普通名詞-一般			キミ	和
13.03明石	OH_OO渋谷源氏	21160	21170	I	の	の	ノ	助詞-格助詞			ノ	和
13.03明石	OH_OO渋谷源氏	21170	21180	I	、	、		補助記号-読点				記号
13.03明石	OH_OO渋谷源氏	21180	21190	I	風	風	カゼ	名詞-普通名詞-一般			カゼ	和
13.03明石	OH_OO渋谷源氏	21190	21200	I	の	の	ノ	助詞-格助詞			ノ	和
13.03明石	OH_OO渋谷源氏	21200	21220	I	つて	伝	ツテ	名詞-普通名詞-一般			ツテ	和
13.03明石	OH_OO渋谷源氏	21220	21230	I	に	に	ニ	助詞-格助詞			ニ	和
13.03明石	OH_OO渋谷源氏	21230	21240	I	も	も	モ	助詞-係助詞			モ	和
13.03明石	OH_OO渋谷源氏	21240	21260	I	漏り	漏る	モル	動詞-一般	文語四段-ラ行	連用形-一般	モリ	和
13.03明石	OH_OO渋谷源氏	21260	21280	I	聞き	聞く	キク	動詞-一般	文語四段-カ行	連用形-一般	キキ	和
13.03明石	OH_OO渋谷源氏	21280	21310	I	たまは	給う	タマウ	動詞-非自立可能	文語四段-ハ行	未然形-一般	タマワ	和
13.03明石	OH_OO渋谷源氏	21310	21320	I	む	む	ム	助動詞	文語助動詞-ム	連体形-一般	ム	和
13.03明石	OH_OO渋谷源氏	21320	21340	I	こと	事	コト	名詞-普通名詞-一般			コト	和
13.03明石	OH_OO渋谷源氏	21340	21350	I	は	は	ハ	助詞-係助詞			ワ	和
13.03明石	OH_OO渋谷源氏	21350	21360	I	、	、		補助記号-読点				記号
13.03明石	OH_OO渋谷源氏	21360	21370	I	「	「		補助記号-括弧開				記号
13.03明石	OH_OO渋谷源氏	21370	21410	I	たはぶれ	戯れ	タワムレ	名詞-普通名詞-一般			タワブレ	和
13.03明石	OH_OO渋谷源氏	21410	21420	I	に	なり	ナリ	助動詞	文語助動詞-ナリ-断定	連用形-ニ	ニ	和
13.03明石	OH_OO渋谷源氏	21420	21430	I	て	て	テ	助詞-接続助詞			テ	和
13.03明石	OH_OO渋谷源氏	21430	21440	I	も	も	モ	助詞-係助詞			モ	和
13.03明石	OH_OO渋谷源氏	21440	21450	I	、	、		補助記号-読点				記号
13.03明石	OH_OO渋谷源氏	21450	21460	I	心	心	ココロ	名詞-普通名詞-サ変可能			ココロ	和
13.03明石	OH_OO渋谷源氏	21460	21470	I	の	の	ノ	助詞-格助詞			ノ	和
13.03明石	OH_OO渋谷源氏	21470	21490	I	隔て	隔て	ヘダテ	名詞-普通名詞-一般			ヘダテ	和
13.03明石	OH_OO渋谷源氏	21490	21510	I	あり	有る	アル	動詞-非自立可能	文語ラ行変格	連用形-一般	アリ	和
13.03明石	OH_OO渋谷源氏	21510	21530	I	ける	けり	ケリ	助動詞	文語助動詞-ケリ	連体形-一般	ケル	和
13.03明石	OH_OO渋谷源氏	21530	21540	I	と	と	ト	助詞-格助詞			ト	和
13.03明石	OH_OO渋谷源氏	21540	21550	I	、	、		補助記号-読点				記号
13.03明石	OH_OO渋谷源氏	21550	21570	I	思ひ	思う	オモウ	動詞-一般	文語四段-ハ行	連用形-一般	オモイ	和
13.03明石	OH_OO渋谷源氏	21570	21590	I	疎ま	疎む	ウトム	動詞-一般	文語四段-マ行	未然形-一般	ウトマ	和
13.03明石	OH_OO渋谷源氏	21590	21600	I	れ	れる	レル	助動詞	文語下二段-ラ行	連用形-一般	レ	和
13.03明石	OH_OO渋谷源氏	21600	21650	I	たてまつら	奉る	タテマツル	動詞-非自立可能	文語四段-ラ行	未然形-一般	タテマツラ	和
13.03明石	OH_OO渋谷源氏	21650	21660	I	む	む	ム	助動詞	文語助動詞-ム	連体形-一般	ム	和
13.03明石	OH_OO渋谷源氏	21660	21670	I	、	、		補助記号-読点				記号
13.03明石	OH_OO渋谷源氏	21670	21710	I	心苦しう	心苦しい	ココログルシイ	形容詞-一般	文語形容詞-シク	連用形-ウ音便	ココログルシュー	和
13.03明石	OH_OO渋谷源氏	21710	21760	I	恥づかしう	恥ずかしい	ハズカシイ	形容詞-一般	文語形容詞-シク	連用形-ウ音便	ハズカシュー	和
13.03明石	OH_OO渋谷源氏	21760	21770	I	」	」		補助記号-括弧閉				記号
13.03明石	OH_OO渋谷源氏	21770	21790	I	思さ	思す	オボス	動詞-一般	文語四段-サ行	未然形-一般	オボサ	和
13.03明石	OH_OO渋谷源氏	21790	21810	I	るる	れる	レル	助動詞	文語下二段-ラ行	連体形-一般	ルル	和
13.03明石	OH_OO渋谷源氏	21810	21820	I	も	も	モ	助詞-係助詞			モ	和
13.03明石	OH_OO渋谷源氏	21820	21830	I	、	、		補助記号-読点				記号
13.03明石	OH_OO渋谷源氏	21830	21870	I	あながち	強ち	アナガチ	形状詞-一般			アナガチ	和
13.03明石	OH_OO渋谷源氏	21870	21890	I	なる	なり	ナリ	助動詞	文語助動詞-ナリ-断定	連体形-一般	ナル	和
13.03明石	OH_OO渋谷源氏	21890	21900	I	御	御	オオン	接頭辞			オオン	和
13.03明石	OH_OO渋谷源氏	21900	21930	I	心ざし	志	ココロザシ	名詞-普通名詞-一般			ココロザシ	和
13.03明石	OH_OO渋谷源氏	21930	21940	I	の	の	ノ	助詞-格助詞			ノ	和
13.03明石	OH_OO渋谷源氏	21940	21960	I	ほど	程	ホド	名詞-普通名詞-副詞可能			ホド	和
13.03明石	OH_OO渋谷源氏	21960	21980	I	なり	なり	ナリ	助動詞	文語助動詞-ナリ-断定	終止形-一般	ナリ	和
13.03明石	OH_OO渋谷源氏	21980	22000	I	かし	かし	カシ	助詞-終助詞			カシ	和
13.03明石	OH_OO渋谷源氏	22000	22010	I	。	。		補助記号-句点				記号
13.03明石	OH_OO渋谷源氏	22010	22020	B	「	「		補助記号-括弧開				記号
13.03明石	OH_OO渋谷源氏	22020	22050	I	かかる	斯かる	カカル	動詞-一般	文語ラ行変格	連体形-一般	カカル	和
13.03明石	OH_OO渋谷源氏	22050	22060	I	方	方	カタ	名詞-普通名詞-助数詞可能			カタ	和
13.03明石	OH_OO渋谷源氏	22060	22070	I	の	の	ノ	助詞-格助詞			ノ	和
13.03明石	OH_OO渋谷源氏	22070	22090	I	こと	事	コト	名詞-普通名詞-一般			コト	和
13.03明石	OH_OO渋谷源氏	22090	22110	I	をば	をば	ヲバ	助詞-格助詞			オバ	和
13.03明石	OH_OO渋谷源氏	22110	22120	I	、	、		補助記号-読点				記号
13.03明石	OH_OO渋谷源氏	22120	22150	I	さすが	流石	サスガ	形状詞-一般			サスガ	和
13.03明石	OH_OO渋谷源氏	22150	22160	I	に	なり	ナリ	助動詞	文語助動詞-ナリ-断定	連用形-ニ	ニ	和
13.03明石	OH_OO渋谷源氏	22160	22170	I	、	、		補助記号-読点				記号
13.03明石	OH_OO渋谷源氏	22170	22180	I	心	心	ココロ	名詞-普通名詞-サ変可能			ココロ	和
13.03明石	OH_OO渋谷源氏	22180	22210	I	とどめ	留める	トドメル	動詞-一般	文語下二段-マ行	連用形-一般	トドメ	和
13.03明石	OH_OO渋谷源氏	22210	22220	I	て	て	テ	助詞-接続助詞			テ	和
13.03明石	OH_OO渋谷源氏	22220	22240	I	怨み	恨みる	ウラミル	動詞-一般	文語上二段-マ行	連用形-一般	ウラミ	和
13.03明石	OH_OO渋谷源氏	22240	22270	I	たまへ	給う	タマウ	動詞-非自立可能	文語四段-ハ行	命令形	タマエ	和
13.03明石	OH_OO渋谷源氏	22270	22280	I	り	り	リ	助動詞	文語助動詞-リ	連用形-一般	リ	和
13.03明石	OH_OO渋谷源氏	22280	22290	I	し	き	キ	助動詞	文語助動詞-キ	連体形-一般	シ	和
13.03明石	OH_OO渋谷源氏	22290	22310	I	折々	折々	オリオリ	名詞-普通名詞-副詞可能			オリオリ	和
13.03明石	OH_OO渋谷源氏	22310	22320	I	、	、		補助記号-読点				記号
13.03明石	OH_OO渋谷源氏	22320	22340	I	など	など	ナド	副詞			ナド	和
13.03明石	OH_OO渋谷源氏	22340	22350	I	て	て	テ	助詞-接続助詞			テ	和
13.03明石	OH_OO渋谷源氏	22350	22360	I	，	，		補助記号-読点				記号
13.03明石	OH_OO渋谷源氏	22360	22400	I	あやなき	文無い	アヤナイ	形容詞-一般	文語形容詞-ク	連体形-一般	アヤナキ	和
13.03明石	OH_OO渋谷源氏	22400	22450	I	すさびごと	荒び事	スサビゴト	名詞-普通名詞-一般			スサビゴト	和
13.03明石	OH_OO渋谷源氏	22450	22460	I	に	に	ニ	助詞-格助詞			ニ	和
13.03明石	OH_OO渋谷源氏	22460	22480	I	つけ	付ける	ツケル	動詞-非自立可能	文語下二段-カ行	連用形-一般	ツケ	和
13.03明石	OH_OO渋谷源氏	22480	22490	I	て	て	テ	助詞-接続助詞			テ	和
13.03明石	OH_OO渋谷源氏	22490	22500	I	も	も	モ	助詞-係助詞			モ	和
13.03明石	OH_OO渋谷源氏	22500	22510	I	、	、		補助記号-読点				記号
13.03明石	OH_OO渋谷源氏	22510	22520	I	さ	然	サ	副詞			サ	和
13.03明石	OH_OO渋谷源氏	22520	22540	I	思は	思う	オモウ	動詞-一般	文語四段-ハ行	未然形-一般	オモワ	和
13.03明石	OH_OO渋谷源氏	22540	22550	I	れ	れる	レル	助動詞	文語下二段-ラ行	連用形-一般	レ	和
13.03明石	OH_OO渋谷源氏	22550	22600	I	たてまつり	奉る	タテマツル	動詞-非自立可能	文語四段-ラ行	連用形-一般	タテマツリ	和
13.03明石	OH_OO渋谷源氏	22600	22620	I	けむ	けむ	ケム	助動詞	文語助動詞-ケム	連体形-一般	ケム	和
